"RegionName","State","Metro","CountyName","SizeRank","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11"
"New Haven","CT","New Haven-Milford","New Haven County",149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1374.5,1350,1350,1250,1325,1350,1287.5,1400,1387.5,1462.5,1350,1375,1400,1350,1312.5,1300,1395,1300,1400,1237.5,1350,1225,1200,1200,1200,1250,1300,1300,1300,1300,1472.5,1395,1425,1400,1450,1495,1500,1500,1500,1550,1450,1450,1400,1350,1437.5,1522.5,1550,1450,1650,1500,1500,1497.5,1500,1475,1500,1550,1500,1575,1575,1500,1595,1650,1650,1575,1550,1500,1550,1572.5,1750,1684,1772.5,1800,1675,1650,1650,1649.5
"Simi Valley","CA","Oxnard-Thousand Oaks-Ventura","Ventura County",150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2950,2895,2800,2972.5,2900,2925,2950,2997.5,2997.5,2950,3000,2950,3030.5,3000,3200,3037.5,2950,2900,3000,3000
"Stamford","CT","Bridgeport-Stamford-Norwalk","Fairfield County",151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3400,3400,3500,3575,3500,3500,3500,3500,3550,3275,3400,3437.5,3400,3400,3300,3400,3200,3500,3800,3750,3950,3800,3700
"Denton","TX","Dallas-Fort Worth-Arlington","Denton County",152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1750,1800,1795,1795,1795,1850,1825,1795,1800,1650,1600,1650,1650,1800,1825,1850,1862.5,1850,1850,1850,1795,1795,1772.5
"Murrieta","CA","Riverside-San Bernardino-Ontario","Riverside County",153,,,,,,,,,,,,1897.5,1800,1885,1975,1975,1850,1895,1950,1925,1895,1950,1950,1900,1895,1895,1900,1900,1900,1900,1850,1862.5,1850,1850,1895,1895,1895,1895,1895,1900,1995,1950,1900,1899.5,1899,1895,1850,1895,1895,1882.5,1900,1975,1950,1992.5,1900,1959,1925,1932.5,1925,1950,1950,1950,1998,2000,1999,2050,2050,1999,1995,2095,2095,2000,2000,2062.5,2000,2097.5,2195,2080,2100,2100,2095,2100,2095,2127.5,2200,2200,2200,2195,2165,2250,2295,2212.5,2200,2195,2185,2200,2295,2235,2300,2300,2300,2300,2350,2300,2295,2297
"Temecula","CA","Riverside-San Bernardino-Ontario","Riverside County",154,,,,,,,,,,,,,2047.5,1995,2000,2087,2000,1995,1992.5,1950,2075,1972.5,1997.5,1997.5,1950,1995,1995,1950,1950,1997,1995,1950,2000,2000,2000,1997,1950,1949,1995,1997.5,2000,2000,2000,1997,1950,1995,1999.5,1999,1995,1950,1995,2095,2035,2095,2095,2099,2097,1995,2000,2035,2000,2050,2100,2095,2095,2095,2100,2150,2100,2100,2150,2150,2187.5,2172.5,2150,2195,2172.5,2195,2100,2150,2150,2150,2150,2200,2295,2300,2300,2300,2372.5,2300,2300,2390,2350,2300,2300,2345,2362.5,2395,2400,2397,2400,2400,2495,2397.5,2400,2400
"Vallejo","CA","Vallejo-Fairfield","Solano County",155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2195,2190,2200,2200,2200,2500,2245,2295,2300,2300,2300,2395,2499.5,2337.5,2257.5,2389,2272.5,2397.5,2482.5,2500,2595,2595
"Falls Church","VA","Washington-Arlington-Alexandria","Fairfax County",156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3097.5,3140,3100,3000,2999.5,3100,3000,2997.5,2900,2997.5,3007.5,3015,3000,3295,3200,3200,3125,3100,3100,3100,3100
"Norman","OK","Oklahoma City","Cleveland County",157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300,1300,1280,1450,1495,1497.5,1567.5,1400,1450,1395,1250,1250,1395
"Stone Mountain","GA","Atlanta-Sandy Springs-Roswell","Dekalb County",158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1250,1250,1197.5,1225,1300,1295,1279,1280,1350,1395,1300,1262.5,1262.5,1292.5,1265.5,1265,1267.5,1350,1400,1397.5,1379.5,1350,1380,1380,1335,1300
"Summerville","SC","Charleston-North Charleston","Dorchester County",159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1625,1650,1662.5,1695,1750,1695,1750,1737.5,1725,1650,1650,1650,1650,1725,1725,1750,1695,1695,1750,1700,1672.5,1685,1697.5
"Concord","NC","Charlotte-Concord-Gastonia","Cabarrus County",160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1399,1399,1462.5,1500,1479,1495,1507,1525,1550,1550,1542.5,1525,1485,1495,1450,1495,1665,1605,1572.5,1595,1605,1595,1595,1595,1590
"Melbourne","FL","Palm Bay-Melbourne-Titusville","Brevard County",161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,2000,2050,1995,1997.5,1850,1975,1987.5,1917.5,1900,2000,1900,2190,2150,2100,2191,2000,1987.5,2100,1992.5,1871
"Sparks","NV","Reno","Washoe County",162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800,1800,1975,1985,1975,1995,1972.5,1850,1795,1850,1895,1895,1995,1972.5,2022.5,2025,1950,2095,2100,2075,2100,2095,2025,2097.5
"College Station","TX","College Station-Bryan","Brazos County",163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800,1800,1850,1895,1800,1750,1700,1600,1550,1500,1550,1700,1895
"Chico","CA","Chico","Butte County",164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1595,1595,1630,1600,1650,1695,1750,1700,1640,1895,1750,1800,1700,1700,1750,1660,1697.5,1600,1595,1500,1750,1825
"Tracy","CA","Stockton-Lodi","San Joaquin County",165,,,,,,,,,,,,1772.5,1750,1750,1750,1772.5,1750,1750,1750,1750,1749,1750,1765,1797.5,1799.5,1795,1850,1850,1850,1845,1800,1800,1797.5,1817.5,1792.5,1800,1850,1850,1895,1900,1895,1900,1895,1895,1875,1895,1895,1900,1900,1900,1900,1895,1925,2050,2000,1900,1947.5,1900,1900,1950,2050,2099,2050,2100,2100,2000,2100,2197.5,2100,2100,2100,2100,2199,2199.5,2237.5,2200,2250,2350,2295,2300,2300,2250,2262.5,2295,2300,2250,2300,2400,2499.5,2450,2395,2350,2400,2475,2450,2400,2400,2450,2500,2500,2497.5,2500,2500,2500,2495,2422.5
"Saint Augustine","FL","Jacksonville","Saint Johns County",166,,,,,,,,,,,,,1700,1900,1900,1800,1875,1650,1675,1697.5,1800,1737.5,1797.5,1797.5,1962.5,1922.5,1850,1800,1850,1850,1800,1800,1750,1800,1800,1850,1850,1785,1800,1750,1750,1895,1800,1850,1870,1800,1795,1750,1775,1750,1775,1850,1875,1850,1850,1850,1895,1850,1800,1800,1800,1800,1827.5,1800,1850,1900,1900,1895,1837.5,1812.5,1812.5,1850,1865,1805,1895,1895,1895,1850,1895,1850,1795,1875,1825,1845,1800,1850,1950,1932.5,1972.5,1950,1920,1920,1885,1872.5,1925,1895,1962.5,2000,1995,1995,1995,1995,1962,1995,1900,1895
"West Palm Beach","FL","Miami-Fort Lauderdale-West Palm Beach","Palm Beach County",167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2295,2272.5,2295,2300,2285,2325,2300,2395,2295,2200,2497.5,2500,2300,2300,2400,2450,2600,2549,2400,2387.5,2295,2350,2395
"Carlsbad","CA","San Diego-Carlsbad","San Diego County",168,,,,,,,,,,,,,,,,,3500,3200,3250,2850,3200,3175,3375,3297.5,3200,3050,2947.5,3108,3230,3295,3197.5,3350,3190,3147.5,2950,3150,3200,3325,3387.5,3300,3547.5,3300,3297.5,3425,3272.5,3200,3500,3400,3400,3400,3400,3350,3400,3425,3425,3400,3500,3395,3400,3475,3397.5,3395,3500,3620,3495,3425,3400,3472.5,3450,3472.5,3347.5,3750,3800,3600,3672.5,3575,3575,3600,3500,3550,3450,3495,3525,3675,3594,3594,3500,3650,3650,3647.5,3600,3500,3550,3800,3795,3795,3747.5,3900,3900,4000,3800,3900,3900,4000,3900,3797.5
"Cambridge","MA","Boston-Cambridge-Newton","Middlesex County",169,,,,,,,,,,,,,,,,,,,,,,,,,,3400,3800,3600,3400,3400,3800,3800,3800,3550,4000,3850,4000,4000,3875,4000,3800,3775,3800,3800,3900,3900,3800,3900,3937.5,3950,3925,3912.5,3850,3850,4000,3800,3800,3800,3725,3750,3900,4000,4000,4000,4000,4000,3900,3800,3600,3500,3500,3600,3825,4000,4050,4300,4000,4000,4000,4000,4000,3900,3895,4100,4100,4220,4250,4400,4400,4250,4150,4000,4000,4000,4000,4000,4200,4400,4450,4400,4250,4200,4200,4200,4350,4350
"Riverview","FL","Tampa-St. Petersburg-Clearwater","Hillsborough County",170,,,,,,,,,,,,,1475,1400,1500,1500,1472.5,1450,1400,1400,1400,1350,1320,1350,1350,1350,1395,1350,1450,1450,1395,1417.5,1437.5,1400,1400,1467.5,1450,1450,1500,1500,1547.5,1500,1500,1495,1495,1475,1475,1425,1425,1425,1450,1500,1500,1500,1500,1500,1495,1475,1490,1495,1465,1465,1500,1500,1500,1500,1500,1495,1500,1500,1495,1512.5,1525,1525,1500,1500,1550,1550,1550,1550,1550,1565,1525,1585,1590,1600,1600,1637.5,1645,1639,1650,1650,1600,1597,1599,1600,1640,1670,1700,1700,1700,1700,1695,1685,1675,1655
"Richardson","TX","Dallas-Fort Worth-Arlington","Dallas County",171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2100,2099,2099,2150,2172.5,2200,2200,2135,1995,1997.5,2200,2175,2195,2200,2295,2250,2200,2150,2200,2100,2100
"Douglasville","GA","Atlanta-Sandy Springs-Roswell","Douglas County",172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1407,1399,1425,1455,1525,1525,1512.5,1482,1437.5,1434,1414,1395,1419.5,1429,1450,1465.5,1535,1595,1625,1575,1545,1500,1589.5
"Fairfield","CA","Vallejo-Fairfield","Solano County",173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2100,2177,2337.5,2362.5,2350,2220,2412.5,2375,2400,2300,2300,2295,2362.5,2375,2472.5,2450,2400,2425,2500,2495,2400,2255,2300,2400
"Antioch","CA","San Francisco-Oakland-Hayward","Contra Costa County",174,,,,,,,,,,,,1995,1995,1995,1995,1895,1900,1975,1900,1900,1950,1895,1829,1850,1850,1880,1839,1895,1945,1950,1901,1900,1900,1895,1895,1850,1850,1850,1854.5,1850,1850,1900,1895,1885,1875,1875,1900,1895,1900,1900,1950,2000,1995,2000,1975,1995,2000,1900,1895,1900,2000,2000,2100,2195,2150,2100,2125,2125,2099,2075,2100,2197,2119.5,2197,2125,2199,2000,2199.5,2150,2135,2100,2097.5,2125,2200,2300,2262.5,2300,2199,2200,2300,2350,2375,2250,2300,2300,2375,2400,2400,2450,2500,2400,2400,2450,2500,2500,2500
"Sandy Springs","GA","Atlanta-Sandy Springs-Roswell","Fulton County",175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000,2800,3172.5,3250,2900,2900,3100,3100,3250,3250,3350,3475,3150,3500,3387.5,3200,3200,3400,3200,3500,3300,3450,3000,3000,3450
"Jacksonville","NC","Jacksonville","Onslow County",176,,,,,,,,,,,,,,1250,1250,1200,1250,1250,1300,1300,1200,1200,1162.5,1150,1100,1125,1200,1250,1250,1237.5,1200,1200,1200,1150,1100,1100,1100,1150,1160,1200,1200,1175,1150,1112.5,1150,1100,1100,1100,1095,1095,1100,1200,1200,1200,1200,1200,1175,1100,1112.5,1100,1100,1103,1195,1200,1197.5,1175,1150,1125,1100,1100,1100,1100,1095,1100,1150,1200,1175,1170,1196,1097.5,1195,1100,1050,1100,1100,1150,1150,1200,1200,1150,1100,1050,1100,1072.5,1100,1100,1179,1150,1150,1200,1250,1262.5,1250,1200,1212.5,1162.5
"Chapel Hill","NC","Durham-Chapel Hill","Orange County",177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2575,2450,2450,2300,2300,2300,2200,2100,2300,2200,2497.5,2400,2300
"Kennesaw","GA","Atlanta-Sandy Springs-Roswell","Cobb County",178,,,,,,,,,,,,,1450,1500,1500,1500,1500,1500,1472.5,1350,1350,1500,1475,1395,1350,1450,1450,1425,1497.5,1450,1450,1450,1397.5,1395,1400,1400,1400,1400,1450,1450,1500,1495,1450,1495,1495,1500,1450,1442.5,1462.5,1450,1485,1442.5,1550,1575,1572.5,1497.5,1495,1450,1485,1550,1532.5,1595,1550,1500,1600,1600,1659,1659,1600,1585,1550,1579,1460,1495,1600,1650,1650,1737,1650,1495,1600,1675,1575,1653,1669,1645,1650,1700,1700,1695,1725,1672.5,1695,1695,1687,1650,1650,1695,1738,1762.5,1800,1800,1750,1705,1695,1695
"The Woodlands","TX","Houston-The Woodlands-Sugar Land","Montgomery County",179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2400,2450,2325,2400,2425,2400,2500,2500,2392.5,2500,2575,2600,2500,2450,2400,2500,2600,2600,2725,2600,2500,2326.5,2300
"Meridian","ID","Boise City","Ada County",180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400,1475,1550,1495,1525,1550,1600,1600,1575,1500,1495,1555,1552.5,1595,1562.5,1595,1750,1700,1695,1695,1750,1695,1650
"Lawrence","KS","Lawrence","Douglas County",181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1330,1362.5,1299,1337.5,1280,1340,1395,1362.5,1300,1300,1395,1395,1395,1397.5
"Mission Viejo","CA","Los Angeles-Long Beach-Anaheim","Orange County",182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3225,3300,3300,3395,3400,3400,3300,3397.5,3500,3600,3600,3600,3575,3599,3500,3625,3600,3500,3550,3447.5,3500
"Lithonia","GA","Atlanta-Sandy Springs-Roswell","Dekalb County",183,,,,,,,,,,,,,,,,,1100,1100,1100,1050,1087.5,1200,1100,1050,1050,1050,1050,1050,1100,1096,1095,1062.5,1000,1100,1100,1100,1100,1100,1100,1100,1095,1095,1100,1100,1100,1100,1100,1050,1050,1050,1050,1100,1095,1102.5,1100,1100,1075,1095,1150,1100,1100,1150,1100,1160,1150,1150,1100,1150,1200,1150,1172.5,1150,1150,1150,1170,1150,1150,1210,1200,1242.5,1249,1200,1150,1250,1250,1200,1210,1195,1205,1262,1249,1210,1250,1350,1325,1250,1272.5,1297.5,1387,1312,1335,1310,1297,1295,1300,1275
"Apopka","FL","Orlando-Kissimmee-Sanford","Orange County",184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1625,1619.5,1600,1695,1750,1695,1719,1750,1785,1755,1760,1760,1767.5,1762.5,1799,1795,1792.5,1795,1750,1805,1830,1850,1880,1847.5,1800,1800
"Rio Rancho","NM","Albuquerque","Sandoval County",185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1350,1325,1300,1350,1375,1325,1350,1450,1372.5,1350,1350,1350,1395,1400,1395,1395,1350,1350,1375,1425,1450,1412.5,1395,1350,1450
"Woodstock","GA","Atlanta-Sandy Springs-Roswell","Cherokee County",186,,,,,,,,,,,,,,,,,1700,1495,1500,1472.5,1450,1450,1450,1497.5,1497.5,1425,1500,1400,1500,1400,1475,1450,1475,1475,1395,1472.5,1400,1500,1400,1400,1550,1550,1500,1523,1495,1485,1475,1450,1450,1450,1440,1500,1562.5,1599,1595,1550,1569.5,1550,1599,1609,1595,1625,1650,1609,1650,1629.5,1650,1650,1650,1597.5,1647.5,1645,1612.5,1650,1650,1625,1687,1650,1712.5,1672.5,1675,1650,1629.5,1695,1680,1690,1699.5,1699,1660,1680,1750,1725,1742.5,1695,1695,1662.5,1750,1700,1810,1800,1800,1750,1709,1750,1750,1775
"Highlands Ranch","CO","Denver-Aurora-Lakewood","Douglas County",187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2450,2500,2500,2500,2550,2700,2672.5,2597.5,2550,2500,2475,2500,2625,2675,2597.5,2595,2674.5,2550,2620,2600,2575,2550,2550
"McDonough","GA","Atlanta-Sandy Springs-Roswell","Henry County",188,,,,,,,,,,,,,,,,,,,,1300,1200,1250,1272.5,1200,1250,1295,1200,1200,1250,1320,1395,1200,1200,1200,1200,1200,1250,1275,1300,1295,1300,1300,1300,1260,1250,1295,1290,1250,1250,1250,1250,1250,1300,1300,1325,1250,1262.5,1250,1250,1250,1250,1350,1350,1375,1350,1375,1375,1364.5,1350,1350,1350,1335,1300,1325,1350,1325,1375,1350,1375,1350,1365,1422,1320,1400,1417,1450,1425,1400,1429,1450,1460,1450,1445,1412.5,1425,1450,1450,1522.5,1522.5,1550,1557.5,1582.5,1587.5,1577.5,1600,1600
"Ashburn","VA","Washington-Arlington-Alexandria","Loudoun County",189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2775,2850,2674.5,2700,2772.5,2700,2785,2797.5,2750,2692.5,2800,2600,2500,2550,2600,2900,2875,2972.5,2850,2794.5,2795,2700,2847.5
"Acworth","GA","Atlanta-Sandy Springs-Roswell","Cobb County",190,,,,,,,,,,,,,,,,,1500,1462.5,1462.5,1487.5,1500,1450,1400,1372.5,1400,1350,1350,1295,1400,1420,1400,1395,1397.5,1400,1400,1450,1425,1400,1400,1400,1425,1400,1400,1500,1500,1500,1472.5,1500,1500,1489.5,1477,1500,1500,1450,1450,1497.5,1525,1450,1450,1429,1439.5,1500,1550,1550,1492,1559,1500,1559,1559,1560,1500,1507.5,1550,1550,1500,1497.5,1595,1600,1600,1595,1575,1538.5,1600,1600,1563,1629,1600,1637.5,1595,1600,1595,1600,1600,1550,1550,1625,1695,1693,1672.5,1654.5,1645.5,1667.5,1675,1650,1695,1685
"Allen","TX","Dallas-Fort Worth-Arlington","Collin County",191,,,,,,,,,,,,,,,,,,,,,,,,,,1772.5,1712.5,1785,1850,1870,1795,1750,1800,1797.5,1850,1775,1800,1800,1895,1825,1892.5,1949.5,1992.5,1825,1900,1947.5,1972.5,1950,1945,1900,1895,1995,1995,1900,1885,1895,1899.5,1950,1950,1995,1922.5,1995,1995,2195,2125,1997,2000,1995,1995,1995,1950,2000,2025,1950,2100,1997,2195,2195,2199,1995,2000,2125,2000,2095,2095,2095,2200,2197.5,2200,2200,2100,2100,2090,2000,2100,2097.5,2095,2100,2150,2195,2195,2150,2195,2195,2195,2195
"Plantation","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2610,2623,2644,2644,2632.5,2655,2635,2620,2688.5,2797.5,2805,2600,2600,2500,2625,2699,2699.5,2650,2650,2650,2650,2600,2600
"Lawton","OK","Lawton","Comanche County",193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,997.5,1113,1095,1115.5,1095,1150,1131,1095,1113,1060,1131,999.5,1131,1007,1067,1067,1067,1067,1092,1092,1094,1094
"Roswell","GA","Atlanta-Sandy Springs-Roswell","Fulton County",194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2097.5,2100,2000,2250,2389,2384,2300,2350,2300,2345,2197.5,2100,2060,2100,2300,2300,2300,2300,2447.5,2300,2200,2400,2200,2395,2395
"Miami Beach","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8100,8500,9950,9925,9900,9750,9800,9950,9995,9800,9650,9087.5,10000,9800,10000,9800,9500,8800,8950,8750,8450,8500,8500
"Sunrise","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2250,2350,2300,2240,2200,2200,2300,2300,2250,2330,2400,2300,2250,2225,2200,2200,2100
"Williamsburg","VA","Virginia Beach-Norfolk-Newport News","James City",197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997.5,2050,2100,1997.5,1975,1995,2047.5,2000,2100,2100,2000,2000,1997.5,2025,2100,2100,2055,2000,2100,1995,1950,1900,1950
"Menifee","CA","Riverside-San Bernardino-Ontario","Riverside County",198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995,1997,2017.5,1972.5,1995,2030,2034.5,2000,1997,2000,2100,2150,2095,2200,2100,2172.5,2200,2200,2200,2200,2195,2197.5,2200
"Herndon","VA","Washington-Arlington-Alexandria","Fairfax County",199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2750,2725,2797.5,2825,2700,2800,2797.5,2650,2795,2795,2775,2575,2525,2699,2699,2795,2750,2797.5,2800,2700
"Bothell","WA","Seattle-Tacoma-Bellevue","Snohomish County",200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2597.5,2595,2695,2695,2795,2795,2700,2695,2672.5,2575,2530,2500,2697.5,2700,2600,2650,2795,2700,2662.5,2750,2600,2665,2600
"Newton","MA","Boston-Cambridge-Newton","Middlesex County",201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3800,3800,3900,3900,3600,3600,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3600,3500,3500,3500,3800,3475,3625
"Chino","CA","Riverside-San Bernardino-Ontario","San Bernardino County",202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2499,2550,2550,2590,2600,2597.5,2572.5,2550,2600,2550,2550,2600,2600,2630,2625,2699,2700,2700,2695,2650,2617,2600,2800
"Duluth","GA","Atlanta-Sandy Springs-Roswell","Gwinnett County",203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1850,1850,1775,1800,1750,1795,1800,1800,1825,1837,1850,1800,1800,1800,1997.5,1925,1850,1800,1925
"Pittsburg","CA","San Francisco-Oakland-Hayward","Contra Costa County",204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2550,2495,2395,2395,2500,2500,2450,2462.5,2500,2400,2400,2525,2645,2595
"Suffolk","VA","Virginia Beach-Norfolk-Newport News","Suffolk City",205,,,,,,,,,,,,,1795,1795,1795,1800,1795,1795,1797.5,1795,1775,1795,1795,1795,1795,1795,1737.5,1750,1795,1750,1720,1750,1750,1795,1795,1800,1795,1800,1795,1795,1795,1790,1750,1750,1800,1750,1750,1750,1767.5,1785,1767.5,1795,1800,1800,1795,1800,1795,1750,1762.5,1780,1750,1695,1750,1799,1810,1800,1795,1767.5,1750,1750,1750,1750,1750,1750,1785,1800,1795,1775,1775,1775,1737.5,1700,1700,1750,1725,1750,1800,1850,1750,1797.5,1795,1785,1785,1780,1795,1750,1795,1790,1800,1800,1797.5,1780,1795,1795,1800,1800
